interaction,directionality,classification,modulatory_effect,interactor1,interactor2,cell1,cell2
COL3A1 -> DDR2,,,,COL3A1,DDR2,STRIATUM_2,STRIATUM_1
COL3A1 -> DDR2,,,,COL3A1,DDR2,STRIATUM_2,STRIATUM_1
COL3A1 -> DDR2,,,,COL3A1,DDR2,STRIATUM_2,STRIATUM_1
COL3A1 -> DDR2,,,,COL3A1,DDR2,STRIATUM_2,STRIATUM_1
COL3A1 -> ITGB1,,,,COL3A1,ITGB1,STRIATUM_2,STRIATUM_1
COL3A1 -> ITGB1,,,,COL3A1,ITGB1,STRIATUM_2,STRIATUM_1
COL3A1 -> ITGB1,,,,COL3A1,ITGB1,STRIATUM_2,STRIATUM_1
COL3A1 -> ITGB1,,,,COL3A1,ITGB1,STRIATUM_2,STRIATUM_1
CXCL8 -> SDC3,,,,CXCL8,SDC3,STRIATUM_2,STRIATUM_1
CXCL8 -> GRM7,,,,CXCL8,GRM7,STRIATUM_2,STRIATUM_1
RGMB -> BMPR2,,,,RGMB,BMPR2,STRIATUM_2,STRIATUM_1
RGMB -> NEO1,,,,RGMB,NEO1,STRIATUM_2,STRIATUM_1
RGMB -> NEO1,,,,RGMB,NEO1,STRIATUM_2,STRIATUM_1
RGMB -> NEO1,,,,RGMB,NEO1,STRIATUM_2,STRIATUM_1
RGMB -> NEO1,,,,RGMB,NEO1,STRIATUM_2,STRIATUM_1
ADAM17 -> ITGB1,,,,ADAM17,ITGB1,STRIATUM_2,STRIATUM_1
ADAM17 -> ITGB1,,,,ADAM17,ITGB1,STRIATUM_2,STRIATUM_1
ADAM17 -> ITGB1,,,,ADAM17,ITGB1,STRIATUM_2,STRIATUM_1
ADAM17 -> ITGB1,,,,ADAM17,ITGB1,STRIATUM_2,STRIATUM_1
GNAI2 -> EDNRA,,,,GNAI2,EDNRA,STRIATUM_2,STRIATUM_1
GNAI2 -> F2R,,,,GNAI2,F2R,STRIATUM_2,STRIATUM_1
GNAI2 -> S1PR3,,,,GNAI2,S1PR3,STRIATUM_2,STRIATUM_1
GNAI2 -> EDNRB,,,,GNAI2,EDNRB,STRIATUM_2,STRIATUM_1
GNAI2 -> CNR1,,,,GNAI2,CNR1,STRIATUM_2,STRIATUM_1
GNAI2 -> CNR1,,,,GNAI2,CNR1,STRIATUM_2,STRIATUM_1
GNAI2 -> CNR1,,,,GNAI2,CNR1,STRIATUM_2,STRIATUM_1
GNAI2 -> CNR1,,,,GNAI2,CNR1,STRIATUM_2,STRIATUM_1
AGTRAP -> RACK1,,,,AGTRAP,RACK1,STRIATUM_2,STRIATUM_1
AGTRAP -> RACK1,,,,AGTRAP,RACK1,STRIATUM_2,STRIATUM_1
AGTRAP -> RACK1,,,,AGTRAP,RACK1,STRIATUM_2,STRIATUM_1
AGTRAP -> RACK1,,,,AGTRAP,RACK1,STRIATUM_2,STRIATUM_1
FGF13 -> FGFR1,,,,FGF13,FGFR1,STRIATUM_2,STRIATUM_1
FGF13 -> FGFR1,,,,FGF13,FGFR1,STRIATUM_2,STRIATUM_1
FGF13 -> FGFR1,,,,FGF13,FGFR1,STRIATUM_2,STRIATUM_1
FGF13 -> FGFR1,,,,FGF13,FGFR1,STRIATUM_2,STRIATUM_1
FGF13 -> FGFR3,,,,FGF13,FGFR3,STRIATUM_2,STRIATUM_1
FGF13 -> FGFR3,,,,FGF13,FGFR3,STRIATUM_2,STRIATUM_1
FGF13 -> FGFR3,,,,FGF13,FGFR3,STRIATUM_2,STRIATUM_1
FGF13 -> FGFR3,,,,FGF13,FGFR3,STRIATUM_2,STRIATUM_1
LAMA3 -> ITGB1,,,,LAMA3,ITGB1,STRIATUM_2,STRIATUM_1
SEMA6D -> PLXNA1,,,,SEMA6D,PLXNA1,STRIATUM_2,STRIATUM_1
SEMA6D -> PLXNA1,,,,SEMA6D,PLXNA1,STRIATUM_2,STRIATUM_1
SEMA6D -> PLXNA1,,,,SEMA6D,PLXNA1,STRIATUM_2,STRIATUM_1
SEMA6D -> PLXNA1,,,,SEMA6D,PLXNA1,STRIATUM_2,STRIATUM_1
MTMR4 -> SMAD3,,,,MTMR4,SMAD3,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHB6,,,,EFNA5,EPHB6,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA7,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA7,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA7,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA7,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA7,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA7,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA7,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA7,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA5,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA5,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA5,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA5,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA5,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA5,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA5,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHA5,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHB2,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHB2,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHB2,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHB2,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHB2,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHB2,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHB2,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHB2,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHB2,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHB2,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHB2,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHB2,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHB2,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHB2,STRIATUM_2,STRIATUM_1
EFNA5 -> EPHB2,Ligand-Receptor,Signaling by Ephrin,,EFNA5,EPHB2,STRIATUM_2,STRIATUM_1
CTHRC1 -> FZD5,,,,CTHRC1,FZD5,STRIATUM_2,STRIATUM_1
CTHRC1 -> FZD5,,,,CTHRC1,FZD5,STRIATUM_2,STRIATUM_1
CTHRC1 -> FZD5,,,,CTHRC1,FZD5,STRIATUM_2,STRIATUM_1
CTHRC1 -> FZD5,,,,CTHRC1,FZD5,STRIATUM_2,STRIATUM_1
CTHRC1 -> FZD3,,,,CTHRC1,FZD3,STRIATUM_2,STRIATUM_1
CTHRC1 -> FZD3,,,,CTHRC1,FZD3,STRIATUM_2,STRIATUM_1
CTHRC1 -> FZD3,,,,CTHRC1,FZD3,STRIATUM_2,STRIATUM_1
CTHRC1 -> FZD3,,,,CTHRC1,FZD3,STRIATUM_2,STRIATUM_1
COL4A5 -> CD47,,,,COL4A5,CD47,STRIATUM_2,STRIATUM_1
COL4A5 -> ITGB1,,,,COL4A5,ITGB1,STRIATUM_2,STRIATUM_1
COL4A5 -> ITGB1,,,,COL4A5,ITGB1,STRIATUM_2,STRIATUM_1
COL4A5 -> ITGB1,,,,COL4A5,ITGB1,STRIATUM_2,STRIATUM_1
COL4A5 -> ITGB1,,,,COL4A5,ITGB1,STRIATUM_2,STRIATUM_1
HSP90AA1 -> FGFR3,,,,HSP90AA1,FGFR3,STRIATUM_2,STRIATUM_1
HSP90AA1 -> FGFR3,,,,HSP90AA1,FGFR3,STRIATUM_2,STRIATUM_1
HSP90AA1 -> FGFR3,,,,HSP90AA1,FGFR3,STRIATUM_2,STRIATUM_1
HSP90AA1 -> FGFR3,,,,HSP90AA1,FGFR3,STRIATUM_2,STRIATUM_1
RTN4 -> TNFRSF19,,,,RTN4,TNFRSF19,STRIATUM_2,STRIATUM_1
RTN4 -> LINGO1,,,,RTN4,LINGO1,STRIATUM_2,STRIATUM_1
RTN4 -> LINGO1,,,,RTN4,LINGO1,STRIATUM_2,STRIATUM_1
RTN4 -> LINGO1,,,,RTN4,LINGO1,STRIATUM_2,STRIATUM_1
RTN4 -> LINGO1,,,,RTN4,LINGO1,STRIATUM_2,STRIATUM_1
PTN -> SDC3,,,,PTN,SDC3,STRIATUM_2,STRIATUM_1
PTN -> PTPRZ1,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,PTPRZ1,STRIATUM_2,STRIATUM_1
PTN -> PTPRZ1,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,PTPRZ1,STRIATUM_2,STRIATUM_1
PTN -> PTPRZ1,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,PTPRZ1,STRIATUM_2,STRIATUM_1
PTN -> PTPRZ1,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,PTPRZ1,STRIATUM_2,STRIATUM_1
PTN -> PTPRZ1,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,PTPRZ1,STRIATUM_2,STRIATUM_1
PTN -> PTPRZ1,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,PTPRZ1,STRIATUM_2,STRIATUM_1
PTN -> PTPRZ1,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,PTPRZ1,STRIATUM_2,STRIATUM_1
PTN -> PTPRZ1,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,PTPRZ1,STRIATUM_2,STRIATUM_1
PTN -> PTPRS,,,,PTN,PTPRS,STRIATUM_2,STRIATUM_1
PTN -> ALK,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,ALK,STRIATUM_2,STRIATUM_1
PTN -> ALK,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,ALK,STRIATUM_2,STRIATUM_1
PTN -> ALK,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,ALK,STRIATUM_2,STRIATUM_1
PTN -> ALK,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,ALK,STRIATUM_2,STRIATUM_1
PTN -> ALK,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,ALK,STRIATUM_2,STRIATUM_1
PTN -> ALK,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,ALK,STRIATUM_2,STRIATUM_1
PTN -> ALK,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,ALK,STRIATUM_2,STRIATUM_1
PTN -> ALK,Ligand-Receptor,Signaling by Pleiotrophin,,PTN,ALK,STRIATUM_2,STRIATUM_1
COL9A3 -> ITGB1,,,,COL9A3,ITGB1,STRIATUM_2,STRIATUM_1
FN1 -> ITGA6,,,,FN1,ITGA6,STRIATUM_2,STRIATUM_1
FN1 -> ITGA8,,,,FN1,ITGA8,STRIATUM_2,STRIATUM_1
FN1 -> ITGB1,,,,FN1,ITGB1,STRIATUM_2,STRIATUM_1
FN1 -> ITGB1,,,,FN1,ITGB1,STRIATUM_2,STRIATUM_1
FN1 -> ITGB1,,,,FN1,ITGB1,STRIATUM_2,STRIATUM_1
FN1 -> ITGB1,,,,FN1,ITGB1,STRIATUM_2,STRIATUM_1
FN1 -> COL13A1,,,,FN1,COL13A1,STRIATUM_2,STRIATUM_1
FN1 -> COL13A1,,,,FN1,COL13A1,STRIATUM_2,STRIATUM_1
FN1 -> COL13A1,,,,FN1,COL13A1,STRIATUM_2,STRIATUM_1
FN1 -> COL13A1,,,,FN1,COL13A1,STRIATUM_2,STRIATUM_1
CALM1 -> GRM7,,,,CALM1,GRM7,STRIATUM_2,STRIATUM_1
CALM1 -> MYLK,,,,CALM1,MYLK,STRIATUM_2,STRIATUM_1
CALM1 -> MYLK,,,,CALM1,MYLK,STRIATUM_2,STRIATUM_1
CALM1 -> MYLK,,,,CALM1,MYLK,STRIATUM_2,STRIATUM_1
CALM1 -> MYLK,,,,CALM1,MYLK,STRIATUM_2,STRIATUM_1
CALM1 -> PDE1A,,,,CALM1,PDE1A,STRIATUM_2,STRIATUM_1
CALM1 -> RYR2,,,,CALM1,RYR2,STRIATUM_2,STRIATUM_1
CALM1 -> PTPRA,,,,CALM1,PTPRA,STRIATUM_2,STRIATUM_1
COL6A1 -> ITGB1,,,,COL6A1,ITGB1,STRIATUM_2,STRIATUM_1
COL6A1 -> ITGA6,,,,COL6A1,ITGA6,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR1,,,,TGFB2,TGFBR1,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR1,,,,TGFB2,TGFBR1,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR1,,,,TGFB2,TGFBR1,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR1,,,,TGFB2,TGFBR1,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHB6,,,,EFNA3,EPHB6,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA7,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA7,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA7,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA7,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA7,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA7,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA7,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA7,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA7,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA5,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA5,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA5,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA5,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA5,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA5,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA5,STRIATUM_2,STRIATUM_1
EFNA3 -> EPHA5,Ligand-Receptor,Signaling by Ephrin,,EFNA3,EPHA5,STRIATUM_2,STRIATUM_1
ADAM12 -> ITGB1,,,,ADAM12,ITGB1,STRIATUM_2,STRIATUM_1
ADAM12 -> ITGB1,,,,ADAM12,ITGB1,STRIATUM_2,STRIATUM_1
ADAM12 -> ITGB1,,,,ADAM12,ITGB1,STRIATUM_2,STRIATUM_1
ADAM12 -> ITGB1,,,,ADAM12,ITGB1,STRIATUM_2,STRIATUM_1
COL11A1 -> ITGB1,,,,COL11A1,ITGB1,STRIATUM_2,STRIATUM_1
SPTAN1 -> PTPRA,,,,SPTAN1,PTPRA,STRIATUM_2,STRIATUM_1
COL5A2 -> ITGB1,,,,COL5A2,ITGB1,STRIATUM_2,STRIATUM_1
LAMA1 -> ITGA6,,,,LAMA1,ITGA6,STRIATUM_2,STRIATUM_1
LAMA1 -> ITGB1,,,,LAMA1,ITGB1,STRIATUM_2,STRIATUM_1
LAMA1 -> ITGB1,,,,LAMA1,ITGB1,STRIATUM_2,STRIATUM_1
LAMA1 -> ITGB1,,,,LAMA1,ITGB1,STRIATUM_2,STRIATUM_1
LAMA1 -> ITGB1,,,,LAMA1,ITGB1,STRIATUM_2,STRIATUM_1
AFDN -> EPHB6,,,,AFDN,EPHB6,STRIATUM_2,STRIATUM_1
AFDN -> NECTIN3,,,,AFDN,NECTIN3,STRIATUM_2,STRIATUM_1
AFDN -> NECTIN3,,,,AFDN,NECTIN3,STRIATUM_2,STRIATUM_1
AFDN -> NECTIN3,,,,AFDN,NECTIN3,STRIATUM_2,STRIATUM_1
AFDN -> NECTIN3,,,,AFDN,NECTIN3,STRIATUM_2,STRIATUM_1
TCTN1 -> TMEM67,,,,TCTN1,TMEM67,STRIATUM_2,STRIATUM_1
TCTN1 -> TMEM67,,,,TCTN1,TMEM67,STRIATUM_2,STRIATUM_1
TCTN1 -> TMEM67,,,,TCTN1,TMEM67,STRIATUM_2,STRIATUM_1
TCTN1 -> TMEM67,,,,TCTN1,TMEM67,STRIATUM_2,STRIATUM_1
MDK -> ITGA6,,,,MDK,ITGA6,STRIATUM_2,STRIATUM_1
TGFB1 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB1,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB1 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB1,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB1 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB1,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB1 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB1,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB1 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB1,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB1 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB1,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB1 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB1,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB1 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB1,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB3 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB3,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB3 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB3,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB3 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB3,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB3 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB3,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB3 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB3,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB3 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB3,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB3 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB3,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB3 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB3,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB2,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB2,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB2,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB2,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB2,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB2,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB2,TGFBR3,STRIATUM_2,STRIATUM_1
TGFB2 -> TGFBR3,Ligand-Receptor,Signaling by Transforming growth factor,,TGFB2,TGFBR3,STRIATUM_2,STRIATUM_1
FAM3C -> GLRA2,,,,FAM3C,GLRA2,STRIATUM_2,STRIATUM_1
LAMA1 -> ITGB8,,,,LAMA1,ITGB8,STRIATUM_2,STRIATUM_1
FN1 -> ITGB8,,,,FN1,ITGB8,STRIATUM_2,STRIATUM_1
HLA-B -> CANX,,,,HLA-B,CANX,STRIATUM_2,STRIATUM_1
GSTP1 -> TRAF2,,,,GSTP1,TRAF2,STRIATUM_2,STRIATUM_1
BMP2 -> SMO,,,,BMP2,SMO,STRIATUM_2,STRIATUM_1
AFDN -> NECTIN2,,,,AFDN,NECTIN2,STRIATUM_2,STRIATUM_1
AFDN -> NECTIN2,,,,AFDN,NECTIN2,STRIATUM_2,STRIATUM_1
AFDN -> NECTIN2,,,,AFDN,NECTIN2,STRIATUM_2,STRIATUM_1
AFDN -> NECTIN2,,,,AFDN,NECTIN2,STRIATUM_2,STRIATUM_1
ARF1 -> CHRM3,,,,ARF1,CHRM3,STRIATUM_2,STRIATUM_1
LRPAP1 -> SORT1,Ligand-Receptor,,,LRPAP1,SORT1,STRIATUM_2,STRIATUM_1
LRPAP1 -> SORT1,Ligand-Receptor,,,LRPAP1,SORT1,STRIATUM_2,STRIATUM_1
PSAP -> SORT1,,,,PSAP,SORT1,STRIATUM_2,STRIATUM_1
MDK -> SORL1,,,,MDK,SORL1,STRIATUM_2,STRIATUM_1
LRPAP1 -> SORL1,,,,LRPAP1,SORL1,STRIATUM_2,STRIATUM_1
APP -> SORL1,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,,APP,SORL1,STRIATUM_2,STRIATUM_1
APP -> SORL1,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,,APP,SORL1,STRIATUM_2,STRIATUM_1
APP -> SORL1,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,,APP,SORL1,STRIATUM_2,STRIATUM_1
APP -> SORL1,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,,APP,SORL1,STRIATUM_2,STRIATUM_1
APP -> SORL1,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,,APP,SORL1,STRIATUM_2,STRIATUM_1
APP -> SORL1,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,,APP,SORL1,STRIATUM_2,STRIATUM_1
APP -> SORL1,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,,APP,SORL1,STRIATUM_2,STRIATUM_1
APP -> SORL1,Ligand-Receptor,Signaling by Amyloid-beta precursor protein,,APP,SORL1,STRIATUM_2,STRIATUM_1
COL4A5 -> ITGAV,,,,COL4A5,ITGAV,STRIATUM_2,STRIATUM_1
NID1 -> ITGAV,,,,NID1,ITGAV,STRIATUM_2,STRIATUM_1
CALR -> ITGAV,,,,CALR,ITGAV,STRIATUM_2,STRIATUM_1
AZGP1 -> ITGAV,,,,AZGP1,ITGAV,STRIATUM_2,STRIATUM_1
ADAM9 -> ITGAV,,,,ADAM9,ITGAV,STRIATUM_2,STRIATUM_1
ADAM9 -> ITGAV,,,,ADAM9,ITGAV,STRIATUM_2,STRIATUM_1
ADAM9 -> ITGAV,,,,ADAM9,ITGAV,STRIATUM_2,STRIATUM_1
ADAM9 -> ITGAV,,,,ADAM9,ITGAV,STRIATUM_2,STRIATUM_1
VEGFA -> ITGAV,,,,VEGFA,ITGAV,STRIATUM_2,STRIATUM_1
VEGFA -> ITGAV,,,,VEGFA,ITGAV,STRIATUM_2,STRIATUM_1
VEGFA -> ITGAV,,,,VEGFA,ITGAV,STRIATUM_2,STRIATUM_1
VEGFA -> ITGAV,,,,VEGFA,ITGAV,STRIATUM_2,STRIATUM_1
COL1A2 -> ITGAV,,,,COL1A2,ITGAV,STRIATUM_2,STRIATUM_1
FN1 -> ITGAV,,,,FN1,ITGAV,STRIATUM_2,STRIATUM_1
SOSTDC1 -> LRP6,Ligand-Receptor,Signaling by Sclerostin domain-containing protein,,SOSTDC1,LRP6,STRIATUM_2,STRIATUM_1
SOSTDC1 -> LRP6,Ligand-Receptor,Signaling by Sclerostin domain-containing protein,,SOSTDC1,LRP6,STRIATUM_2,STRIATUM_1
SOSTDC1 -> LRP6,Ligand-Receptor,Signaling by Sclerostin domain-containing protein,,SOSTDC1,LRP6,STRIATUM_2,STRIATUM_1
SOSTDC1 -> LRP6,Ligand-Receptor,Signaling by Sclerostin domain-containing protein,,SOSTDC1,LRP6,STRIATUM_2,STRIATUM_1
SOSTDC1 -> LRP6,Ligand-Receptor,Signaling by Sclerostin domain-containing protein,,SOSTDC1,LRP6,STRIATUM_2,STRIATUM_1
SOSTDC1 -> LRP6,Ligand-Receptor,Signaling by Sclerostin domain-containing protein,,SOSTDC1,LRP6,STRIATUM_2,STRIATUM_1
SOSTDC1 -> LRP6,Ligand-Receptor,Signaling by Sclerostin domain-containing protein,,SOSTDC1,LRP6,STRIATUM_2,STRIATUM_1
SOSTDC1 -> LRP6,Ligand-Receptor,Signaling by Sclerostin domain-containing protein,,SOSTDC1,LRP6,STRIATUM_2,STRIATUM_1
CCN2 -> LRP6,,,,CCN2,LRP6,STRIATUM_2,STRIATUM_1
CCN2 -> LRP6,,,,CCN2,LRP6,STRIATUM_2,STRIATUM_1
CCN2 -> LRP6,,,,CCN2,LRP6,STRIATUM_2,STRIATUM_1
CCN2 -> LRP6,,,,CCN2,LRP6,STRIATUM_2,STRIATUM_1
APP -> LRP6,,,,APP,LRP6,STRIATUM_2,STRIATUM_1
APP -> LRP6,,,,APP,LRP6,STRIATUM_2,STRIATUM_1
APP -> LRP6,,,,APP,LRP6,STRIATUM_2,STRIATUM_1
APP -> LRP6,,,,APP,LRP6,STRIATUM_2,STRIATUM_1
DKK2 -> LRP6,Ligand-Receptor,Signaling by WNT,,DKK2,LRP6,STRIATUM_2,STRIATUM_1
DKK2 -> LRP6,Ligand-Receptor,Signaling by WNT,,DKK2,LRP6,STRIATUM_2,STRIATUM_1
DKK2 -> LRP6,Ligand-Receptor,Signaling by WNT,,DKK2,LRP6,STRIATUM_2,STRIATUM_1
DKK2 -> LRP6,Ligand-Receptor,Signaling by WNT,,DKK2,LRP6,STRIATUM_2,STRIATUM_1
DKK2 -> LRP6,Ligand-Receptor,Signaling by WNT,,DKK2,LRP6,STRIATUM_2,STRIATUM_1
